,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,gross_profit,ROI (%),qty_of_genres,weighted_budget,weighted_ROI,release_year
896,27000000,['Comedy'],5825,tt0097958,14.075999999999999,1989-12-01,71319546,97.0,National Lampoon's Christmas Vacation,7.3,1282,44319546.0,164.15,1,27000000.0,164.15,1989
897,7500000,"['Comedy', 'Crime']",623,tt0095159,10.017000000000001,1988-07-15,62493712,109.0,A Fish Called Wanda,7.3,1137,54993712.0,733.25,2,3750000.0,366.62,1988
898,26000000,"['Romance', 'Drama', 'Comedy']",1440,tt0404203,13.171,2006-10-06,14821658,136.0,Little Children,7.2,469,-11178342.0,-42.99,3,8666666.67,-14.33,2006
899,16500000,"['Fantasy', 'Drama', 'Thriller', 'Romance']",1491,tt0443543,11.092,2006-08-18,87892388,110.0,The Illusionist,7.2,3057,71392388.0,432.68,4,4125000.0,108.17,2006
900,5000000,"['Action', 'Drama']",323677,tt3499096,9.214,2016-02-19,24804129,134.0,Race,7.2,1013,19804129.0,396.08,2,2500000.0,198.04,2016
901,8000000,"['Horror', 'Mystery', 'Thriller']",2654,tt0113409,7.562,1994-06-18,8946600,95.0,In the Mouth of Madness,7.2,776,946600.0,11.83,3,2666666.67,3.94,1994
902,44500000,"['Drama', 'Thriller']",68734,tt1024648,12.856,2012-10-11,232324128,120.0,Argo,7.2,5613,187824128.0,422.08,2,22250000.0,211.04,2012
903,25000000,"['Adventure', 'Family', 'Fantasy']",13597,tt0091369,16.734,1986-06-27,12729917,102.0,Labyrinth,7.2,1261,-12270083.0,-49.08,3,8333333.33,-16.36,1986
904,16500000,"['Drama', 'Romance']",2977,tt0416508,10.936,2007-03-02,37311672,120.0,Becoming Jane,7.2,704,20811672.0,126.13,2,8250000.0,63.06,2007
905,46000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",199,tt0117731,13.630999999999998,1996-11-22,150000000,111.0,Star Trek: First Contact,7.2,1029,104000000.0,226.09,4,11500000.0,56.52,1996
906,10000000,['Drama'],25793,tt0929632,10.466,2009-11-06,47536959,110.0,Precious,7.2,903,37536959.0,375.37,1,10000000.0,375.37,2009
907,32000000,"['Thriller', 'Science Fiction', 'Mystery']",45612,tt0945513,19.563,2011-03-30,147332697,93.0,Source Code,7.2,5121,115332697.0,360.41,3,10666666.67,120.14,2011
908,35000000,['Thriller'],1598,tt0101540,11.105,1991-11-15,182300000,128.0,Cape Fear,7.2,1671,147300000.0,420.86,1,35000000.0,420.86,1991
909,48000000,"['Drama', 'Science Fiction']",167,tt0272152,11.517999999999999,2001-10-22,50315140,120.0,K-PAX,7.2,1329,2315140.0,4.82,2,24000000.0,2.41,2001
910,10951000,"['Horror', 'Mystery', 'Thriller']",293670,tt5215952,11.311,2016-05-12,47098491,156.0,The Wailing,7.2,690,36147491.0,330.08,3,3650333.33,110.03,2016
911,250000000,"['Adventure', 'Fantasy', 'Action']",49051,tt0903624,26.794,2012-11-26,1021103568,169.0,The Hobbit: An Unexpected Journey,7.2,13035,771103568.0,308.44,3,83333333.33,102.81,2012
912,66000000,"['Drama', 'War', 'Action']",57212,tt1568911,11.078,2011-12-25,177584879,146.0,War Horse,7.2,2098,111584879.0,169.07,3,22000000.0,56.36,2011
913,82343495,['Drama'],11978,tt0203019,12.48,2000-09-13,48814909,129.0,Men of Honor,7.2,1105,-33528586.0,-40.72,1,82343495.0,-40.72,2000
914,19500000,"['Drama', 'Fantasy', 'Romance']",399055,tt5580390,22.233,2017-12-01,194989655,123.0,The Shape of Water,7.2,8195,175489655.0,899.95,3,6500000.0,299.98,2017
915,93000000,"['Thriller', 'Action', 'Drama', 'Science Fiction']",61791,tt1318514,17.151,2011-08-03,482860185,105.0,Rise of the Planet of the Apes,7.2,7982,389860185.0,419.2,4,23250000.0,104.8,2011
916,28000000,"['Adventure', 'Action']",87,tt0087469,19.393,1984-05-23,333000000,118.0,Indiana Jones and the Temple of Doom,7.2,5517,305000000.0,1089.29,2,14000000.0,544.64,1984
917,15000000,"['Drama', 'Romance']",51828,tt1563738,15.370999999999999,2011-03-02,59389433,107.0,One Day,7.2,2379,44389433.0,295.93,2,7500000.0,147.96,2011
918,82000000,"['Comedy', 'Drama', 'History']",1850,tt0125664,10.287,1999-12-22,47434430,118.0,Man on the Moon,7.2,974,-34565570.0,-42.15,3,27333333.33,-14.05,1999
919,45000000,"['Drama', 'Romance', 'Fantasy']",4688,tt0445922,9.096,2007-09-14,29625761,133.0,Across the Universe,7.2,881,-15374239.0,-34.16,3,15000000.0,-11.39,2007
920,12000000,"['Fantasy', 'Drama', 'Science Fiction', 'Romance']",844,tt0212712,6.9510000000000005,2004-05-20,19271312,128.0,2046,7.2,405,7271312.0,60.59,4,3000000.0,15.15,2004
921,23600000,"['Comedy', 'Horror']",19908,tt1156398,24.761999999999997,2009-10-07,102391540,88.0,Zombieland,7.2,7798,78791540.0,333.86,2,11800000.0,166.93,2009
922,12000000,['Drama'],11296,tt0086969,6.502000000000001,1984-12-14,1400000,120.0,Birdy,7.2,249,-10600000.0,-88.33,1,12000000.0,-88.33,1984
923,200000000,"['Adventure', 'Fantasy', 'Action']",58,tt0383574,26.156,2006-06-20,1065659812,151.0,Pirates of the Caribbean: Dead Man's Chest,7.2,10427,865659812.0,432.83,3,66666666.67,144.28,2006
924,4000000,"['Animation', 'Family', 'Adventure', 'Fantasy']",10693,tt0046183,19.601,1953-02-05,87404651,77.0,Peter Pan,7.2,3410,83404651.0,2085.12,4,1000000.0,521.28,1953
925,8000000,"['Comedy', 'Music', 'Romance', 'Drama']",198277,tt1980929,15.581,2013-09-07,63464861,104.0,Begin Again,7.2,2311,55464861.0,693.31,4,2000000.0,173.33,2013
926,15000000,"['Comedy', 'Crime', 'Action']",5236,tt0373469,11.710999999999999,2005-09-05,15785148,103.0,Kiss Kiss Bang Bang,7.2,1593,785148.0,5.23,3,5000000.0,1.74,2005
927,20000000,"['Action', 'Thriller']",245891,tt2911666,44.263999999999996,2014-10-22,88761661,101.0,John Wick,7.2,11757,68761661.0,343.81,2,10000000.0,171.9,2014
928,30000000,"['Comedy', 'Drama', 'Romance', 'Music']",243,tt0146882,10.887,2000-03-17,47126295,113.0,High Fidelity,7.2,1138,17126295.0,57.09,4,7500000.0,14.27,2000
929,50000000,"['Comedy', 'Drama', 'Romance']",50646,tt1570728,14.867,2011-07-29,142851197,118.0,"Crazy, Stupid, Love.",7.2,5145,92851197.0,185.7,3,16666666.67,61.9,2011
930,40000000,"['Drama', 'Romance', 'Comedy']",10647,tt0223897,14.514000000000001,2000-10-20,55707411,122.0,Pay It Forward,7.2,1007,15707411.0,39.27,3,13333333.33,13.09,2000
931,40000000,"['Thriller', 'Drama']",296098,tt3682448,17.424,2015-10-15,165478348,141.0,Bridge of Spies,7.2,4737,125478348.0,313.7,2,20000000.0,156.85,2015
932,40000000,"['Crime', 'Drama', 'Thriller']",1645,tt0117913,10.234,1996-07-24,152266007,149.0,A Time to Kill,7.2,1073,112266007.0,280.67,3,13333333.33,93.56,1996
933,30000000,"['Drama', 'History']",4518,tt0127536,11.380999999999998,1998-09-13,82150642,124.0,Elizabeth,7.2,800,52150642.0,173.84,2,15000000.0,86.92,1998
934,8000000,"['Comedy', 'Drama', 'Crime', 'Thriller']",10403,tt0105151,9.65,1992-04-03,21706101,124.0,The Player,7.2,359,13706101.0,171.33,4,2000000.0,42.83,1992
935,80341000,"['Action', 'Adventure', 'Drama', 'War']",12289,tt0425637,10.382,2008-07-10,127814609,150.0,Red Cliff,7.2,406,47473609.0,59.09,4,20085250.0,14.77,2008
936,1000000,"['Adventure', 'Animation', 'Drama']",11837,tt0078480,8.156,1978-10-14,3713768,88.0,Watership Down,7.2,347,2713768.0,271.38,3,333333.33,90.46,1978
937,30000000,"['Adventure', 'Comedy', 'Crime']",9013,tt0095631,8.847999999999999,1988-07-20,38413606,126.0,Midnight Run,7.2,483,8413606.0,28.05,3,10000000.0,9.35,1988
938,6000,"['Crime', 'Drama', 'Thriller']",11660,tt0154506,6.06,1999-04-02,48482,70.0,Following,7.2,779,42482.0,708.03,3,2000.0,236.01,1999
939,50000000,"['Comedy', 'Drama']",10312,tt0129290,11.599,1998-12-25,202292902,115.0,Patch Adams,7.2,1910,152292902.0,304.59,2,25000000.0,152.29,1998
940,30000000,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1262,tt0420223,8.787,2006-09-09,53653224,113.0,Stranger Than Fiction,7.2,1360,23653224.0,78.84,4,7500000.0,19.71,2006
941,6500000,"['Comedy', 'Drama']",9388,tt0427944,12.25,2005-03-17,24793509,92.0,Thank You for Smoking,7.2,1277,18293509.0,281.44,2,3250000.0,140.72,2005
942,25000000,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6978,tt0090728,13.151,1986-05-30,11000000,99.0,Big Trouble in Little China,7.2,1554,-14000000.0,-56.0,4,6250000.0,-14.0,1986
943,15400000,"['Drama', 'Romance']",97365,tt2053425,5.818,2012-05-17,25762027,123.0,Rust and Bone,7.2,859,10362027.0,67.29,2,7700000.0,33.65,2012
944,1300000,"['Action', 'Drama']",11951,tt0067927,7.757000000000001,1971-01-15,72266306,99.0,Vanishing Point,7.2,223,70966306.0,5458.95,2,650000.0,2729.48,1971
945,10900000,['Drama'],205601,tt2404181,8.797,2013-05-01,16505460,105.0,Belle,7.2,453,5605460.0,51.43,1,10900000.0,51.43,2013
946,12000000,"['Comedy', 'Romance']",9603,tt0112697,15.602,1995-07-19,56631572,97.0,Clueless,7.2,2218,44631572.0,371.93,2,6000000.0,185.96,1995
947,40000000,"['Thriller', 'Crime', 'Drama']",1213,tt0134119,13.027000000000001,1999-12-25,128798265,139.0,The Talented Mr. Ripley,7.2,1676,88798265.0,222.0,3,13333333.33,74.0,1999
948,5900000,"['Thriller', 'Drama']",988,tt0078966,6.635,1979-03-16,51718367,122.0,The China Syndrome,7.2,207,45818367.0,776.58,2,2950000.0,388.29,1979
949,15000000,"['Drama', 'Romance']",1278,tt0309987,12.206,2003-09-01,15121165,110.0,The Dreamers,7.2,1705,121165.0,0.81,2,7500000.0,0.4,2003
950,35000000,"['Drama', 'History', 'Romance']",18320,tt0962736,10.944,2009-03-04,31878891,105.0,The Young Victoria,7.2,621,-3121109.0,-8.92,3,11666666.67,-2.97,2009
951,7500000,"['Comedy', 'Drama', 'Romance']",19913,tt1022603,17.714000000000002,2009-07-17,60722734,95.0,(500) Days of Summer,7.2,6302,53222734.0,709.64,3,2500000.0,236.55,2009
952,75000000,"['Comedy', 'Romance']",458423,tt6911608,10.883,2018-07-09,12063493,113.0,Mamma Mia! Here We Go Again,7.2,2034,-62936507.0,-83.92,2,37500000.0,-41.96,2018
953,3600000,"['Drama', 'Romance']",451,tt0113627,11.829,1995-10-27,49800000,112.0,Leaving Las Vegas,7.2,689,46200000.0,1283.33,2,1800000.0,641.66,1995
954,18500000,"['Adventure', 'Drama', 'Comedy']",1878,tt0120669,16.924,1998-05-22,10680275,118.0,Fear and Loathing in Las Vegas,7.2,2681,-7819725.0,-42.27,3,6166666.67,-14.09,1998
955,9800000,"['Drama', 'Horror', 'Crime', 'Thriller']",398173,tt4003440,14.33,2018-10-04,1430505,152.0,The House That Jack Built,7.2,1130,-8369495.0,-85.4,4,2450000.0,-21.35,2018
956,3500000,"['Animation', 'Action']",217993,tt3060952,11.157,2014-02-02,5155325,79.0,Justice League: War,7.2,478,1655325.0,47.3,2,1750000.0,23.65,2014
957,800000,"['Comedy', 'Drama']",11446,tt0114906,5.59,1996-05-24,5034794,88.0,Welcome to the Dollhouse,7.2,200,4234794.0,529.35,2,400000.0,264.68,1996
958,69000000,"['Animation', 'Family', 'Comedy']",20352,tt1323594,25.677,2010-07-08,543513985,95.0,Despicable Me,7.2,10925,474513985.0,687.7,3,23000000.0,229.23,2010
959,5000000,"['Action', 'Adventure', 'Drama']",551,tt0069113,8.52,1972-12-13,84563118,117.0,The Poseidon Adventure,7.2,459,79563118.0,1591.26,3,1666666.67,530.42,1972
960,35000000,['Horror'],346364,tt1396484,16.572,2017-09-06,700381748,135.0,It,7.2,12787,665381748.0,1901.09,1,35000000.0,1901.09,2017
961,50000000,"['Crime', 'Drama', 'Thriller']",1830,tt0399295,9.748,2005-09-16,72617068,122.0,Lord of War,7.2,2586,22617068.0,45.23,3,16666666.67,15.08,2005
962,21000000,"['Comedy', 'Romance']",9576,tt0084805,12.043,1982-12-16,177200000,116.0,Tootsie,7.2,932,156200000.0,743.81,2,10500000.0,371.9,1982
963,2500000,"['Crime', 'Drama']",476,tt0097240,5.813,1989-09-09,4729352,101.0,Drugstore Cowboy,7.2,242,2229352.0,89.17,2,1250000.0,44.58,1989
964,4000000,"['Science Fiction', 'Action']",8337,tt0096256,13.192,1988-11-23,13008928,94.0,They Live,7.2,1282,9008928.0,225.22,2,2000000.0,112.61,1988
965,85000000,"['Fantasy', 'Family', 'Adventure']",420809,tt4777008,51.865,2019-10-16,491570967,118.0,Maleficent: Mistress of Evil,7.2,1964,406570967.0,478.32,3,28333333.33,159.44,2019
966,22000000,"['Drama', 'History', 'War']",5902,tt0075784,8.503,1977-06-15,50750000,175.0,A Bridge Too Far,7.2,385,28750000.0,130.68,3,7333333.33,43.56,1977
967,14000000,"['Crime', 'Horror', 'Mystery']",4232,tt0117571,16.637,1996-12-20,173046663,112.0,Scream,7.2,3358,159046663.0,1136.05,3,4666666.67,378.68,1996
968,65000000,"['Action', 'Adventure', 'Science Fiction']",861,tt0100802,19.954,1990-06-01,261317921,113.0,Total Recall,7.2,3251,196317921.0,302.03,3,21666666.67,100.68,1990
969,16000000,"['Adventure', 'Drama', 'Comedy']",4538,tt0838221,10.497,2007-09-07,24377151,91.0,The Darjeeling Limited,7.2,1840,8377151.0,52.36,3,5333333.33,17.45,2007
970,500000,"['Drama', 'Crime']",203,tt0070379,11.614,1973-10-02,3000000,110.0,Mean Streets,7.2,1043,2500000.0,500.0,2,250000.0,250.0,1973
971,16000000,['Drama'],339984,tt4257926,11.588,2016-03-17,73983359,119.0,Miracles from Heaven,7.2,583,57983359.0,362.4,1,16000000.0,362.4,2016
972,5500000,"['Action', 'Crime', 'Drama', 'Thriller']",916,tt0062765,6.966,1968-10-17,42300873,113.0,Bullitt,7.2,520,36800873.0,669.11,4,1375000.0,167.28,1968
973,6000000,['Comedy'],505600,tt1489887,15.052999999999999,2019-05-24,24849029,102.0,Booksmart,7.2,936,18849029.0,314.15,1,6000000.0,314.15,2019
974,2200000,"['Crime', 'Drama', 'Thriller']",994,tt0067800,12.112,1971-12-23,3251794,116.0,Straw Dogs,7.2,459,1051794.0,47.81,3,733333.33,15.94,1971
975,36000000,"['Drama', 'Romance']",345920,tt4682786,11.373,2016-12-06,88528280,97.0,Collateral Beauty,7.2,3678,52528280.0,145.91,2,18000000.0,72.96,2016
976,10000000,"['Action', 'Crime', 'Drama']",232,tt0086216,6.841,1983-10-20,2494480,94.0,Rumble Fish,7.2,319,-7505520.0,-75.06,3,3333333.33,-25.02,1983
977,70000000,"['Thriller', 'Drama', 'Romance']",9833,tt0293508,11.924000000000001,2004-12-08,154648887,143.0,The Phantom of the Opera,7.2,916,84648887.0,120.93,3,23333333.33,40.31,2004
978,65000000,"['Adventure', 'Fantasy', 'Family']",8844,tt0113497,7.107,1995-12-15,262797249,104.0,Jumanji,7.2,6818,197797249.0,304.3,3,21666666.67,101.43,1995
979,15000000,['Drama'],294016,tt3203606,13.046,2015-10-27,8235661,124.0,Trumbo,7.2,992,-6764339.0,-45.1,1,15000000.0,-45.1,2015
980,3000000,"['Adventure', 'Drama', 'History', 'War']",11646,tt0082432,11.013,1981-08-13,11740000,112.0,Gallipoli,7.2,231,8740000.0,291.33,4,750000.0,72.83,1981
981,80000000,"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy']",324849,tt4116284,13.18,2017-02-08,311950384,104.0,The Lego Batman Movie,7.2,3215,231950384.0,289.94,5,16000000.0,57.99,2017
982,1000000,"['Crime', 'Drama']",12143,tt0103759,10.509,1992-09-16,2019469,91.0,Bad Lieutenant,7.2,381,1019469.0,101.95,2,500000.0,50.98,1992
983,9000000,"['Drama', 'Family']",5693,tt0091217,5.785,1986-11-14,28607524,114.0,Hoosiers,7.2,261,19607524.0,217.86,2,4500000.0,108.93,1986
984,15000000,['Drama'],14047,tt0427309,15.024000000000001,2007-12-27,30226144,126.0,The Great Debaters,7.2,304,15226144.0,101.51,1,15000000.0,101.51,2007
985,275576,['Drama'],38810,tt1379182,11.709000000000001,2009-06-01,110197,98.0,Dogtooth,7.2,912,-165379.0,-60.01,1,275576.0,-60.01,2009
986,55000000,"['Thriller', 'Action', 'Crime']",156022,tt0455944,31.04,2014-09-24,192330738,132.0,The Equalizer,7.2,5554,137330738.0,249.69,3,18333333.33,83.23,2014
987,3000000,"['Animation', 'Family']",9078,tt0057546,12.638,1963-12-25,22182353,79.0,The Sword in the Stone,7.2,2330,19182353.0,639.41,2,1500000.0,319.7,1963
988,1500000,"['Romance', 'Comedy', 'Drama', 'Crime']",9464,tt0118789,7.768,1998-01-20,2375097,110.0,Buffalo '66,7.2,395,875097.0,58.34,4,375000.0,14.58,1998
989,18000000,"['Drama', 'Romance', 'Thriller']",8088,tt0913425,7.938,2009-03-01,30991660,127.0,Broken Embraces,7.2,348,12991660.0,72.18,3,6000000.0,24.06,2009
990,50000000,"['Crime', 'Fantasy', 'Drama']",1427,tt0396171,15.249,2006-09-13,132180323,147.0,Perfume: The Story of a Murderer,7.2,2556,82180323.0,164.36,3,16666666.67,54.79,2006
991,1800000,"['Horror', 'Thriller']",7340,tt0074285,14.078,1976-11-03,33800000,98.0,Carrie,7.2,2064,32000000.0,1777.78,2,900000.0,888.89,1976
992,32000000,['Drama'],68722,tt1560747,12.280999999999999,2012-09-07,28258060,137.0,The Master,7.2,1606,-3741940.0,-11.69,1,32000000.0,-11.69,2012
993,2500000,"['Comedy', 'Drama', 'Romance']",401,tt0333766,9.112,2004-07-28,26781723,102.0,Garden State,7.2,1098,24281723.0,971.27,3,833333.33,323.76,2004
994,125000000,"['Action', 'Thriller', 'Crime']",51497,tt1596343,2.459,2011-04-20,626137675,130.0,Fast Five,7.2,4831,501137675.0,400.91,3,41666666.67,133.64,2011
995,10000000,"['Drama', 'Romance']",417678,tt5001718,11.652000000000001,2017-05-18,61621140,96.0,"Everything, Everything",7.2,2791,51621140.0,516.21,2,5000000.0,258.1,2017
996,60000000,"['Drama', 'History']",22954,tt1057500,10.977,2009-12-10,122233971,134.0,Invictus,7.2,2410,62233971.0,103.72,2,30000000.0,51.86,2009
997,70000000,"['Adventure', 'Fantasy', 'Romance', 'Family']",2270,tt0486655,12.071,2007-08-09,135560026,127.0,Stardust,7.2,2438,65560026.0,93.66,4,17500000.0,23.42,2007
998,1000000,"['War', 'Drama', 'Thriller']",336050,tt3808342,6.279,2015-06-11,1777043,107.0,Son of Saul,7.2,596,777043.0,77.7,3,333333.33,25.9,2015
999,40000000,"['Horror', 'Mystery', 'Thriller']",259693,tt3065204,11.762,2016-05-13,320170008,134.0,The Conjuring 2,7.2,4744,280170008.0,700.43,3,13333333.33,233.48,2016
1000,12000000,"['Comedy', 'Crime']",37136,tt0095705,15.055,1988-12-02,78756177,85.0,The Naked Gun: From the Files of Police Squad!,7.2,2038,66756177.0,556.3,2,6000000.0,278.15,1988
1001,8000000,"['Crime', 'Drama']",504,tt0340855,13.36,2003-12-24,60378584,110.0,Monster,7.2,1154,52378584.0,654.73,2,4000000.0,327.36,2003
1002,42000000,"['Romance', 'Comedy', 'Drama']",509,tt0125439,13.962,1999-05-13,363889678,124.0,Notting Hill,7.2,3392,321889678.0,766.4,3,14000000.0,255.47,1999
1003,13000000,"['Action', 'Thriller', 'Science Fiction']",5548,tt0093870,21.195999999999998,1987-07-17,53424681,102.0,RoboCop,7.2,2766,40424681.0,310.96,3,4333333.33,103.65,1987
1004,11000000,['Drama'],86829,tt2042568,11.550999999999998,2013-10-13,32935319,105.0,Inside Llewyn Davis,7.2,1608,21935319.0,199.41,1,11000000.0,199.41,2013
1005,9400000,"['Action', 'Adventure', 'Comedy', 'Crime']",11576,tt0057193,10.440999999999999,1963-11-07,60000000,163.0,"It's a Mad, Mad, Mad, Mad World",7.2,286,50600000.0,538.3,4,2350000.0,134.57,1963
1006,8538703,"['Action', 'Thriller']",9322,tt0100263,10.09,1990-02-21,5000000,117.0,La Femme Nikita,7.2,1070,-3538703.0,-41.44,2,4269351.5,-20.72,1990
1007,5000000,['Drama'],10217,tt0120255,9.127,1997-05-14,3263585,112.0,The Sweet Hereafter,7.2,201,-1736415.0,-34.73,1,5000000.0,-34.73,1997
1008,5000000,"['Horror', 'Thriller', 'Science Fiction']",170,tt0289043,16.73,2002-10-31,82719885,113.0,28 Days Later,7.2,3731,77719885.0,1554.4,3,1666666.67,518.13,2002
1009,15000000,['Drama'],317557,tt4341582,8.247,2016-09-23,10367161,124.0,Queen of Katwe,7.2,258,-4632839.0,-30.89,1,15000000.0,-30.89,2016
1010,50000000,"['Adventure', 'Comedy', 'Drama']",421,tt0362270,11.727,2004-12-10,34808403,119.0,The Life Aquatic with Steve Zissou,7.2,1559,-15191597.0,-30.38,3,16666666.67,-10.13,2004
1011,13000000,"['Thriller', 'Horror']",9540,tt0094964,7.621,1988-09-23,8038508,115.0,Dead Ringers,7.2,394,-4961492.0,-38.17,2,6500000.0,-19.08,1988
1012,60000000,"['Comedy', 'Family']",14306,tt0822832,11.315,2008-12-25,242717113,115.0,Marley & Me,7.2,3042,182717113.0,304.53,2,30000000.0,152.26,2008
1013,50000000,['Drama'],60308,tt1210166,10.95,2011-09-22,110206216,134.0,Moneyball,7.2,2584,60206216.0,120.41,1,50000000.0,120.41,2011
1014,7400000,"['Drama', 'Science Fiction']",62215,tt1527186,12.838,2011-05-26,15946321,135.0,Melancholia,7.2,1878,8546321.0,115.49,2,3700000.0,57.74,2011
1015,700000,"['Crime', 'Drama', 'Comedy']",308639,tt3850214,7.532,2015-06-19,17986781,103.0,Dope,7.2,1021,17286781.0,2469.54,3,233333.33,823.18,2015
1016,25000000,"['Comedy', 'Drama']",48034,tt1440232,7.6770000000000005,2010-10-20,48531470,154.0,Little White Lies,7.2,982,23531470.0,94.13,2,12500000.0,47.06,2010
1017,2000000,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",16608,tt0421238,8.351,2005-10-06,5048693,104.0,The Proposition,7.2,363,3048693.0,152.43,6,333333.33,25.4,2005
1018,9000000,"['Comedy', 'Drama']",376660,tt1878870,12.748,2016-11-18,18803648,105.0,The Edge of Seventeen,7.2,2585,9803648.0,108.93,2,4500000.0,54.46,2016
1019,20000000,"['Drama', 'Mystery']",14359,tt0918927,13.262,2008-11-27,50907234,104.0,Doubt,7.2,1003,30907234.0,154.54,2,10000000.0,77.27,2008
1020,17000000,"['Horror', 'Mystery']",635,tt0092563,16.694000000000003,1987-03-06,17185632,113.0,Angel Heart,7.2,744,185632.0,1.09,2,8500000.0,0.55,1987
1021,60000000,"['Adventure', 'Drama', 'Family']",1265,tt0398808,10.34,2007-02-16,137587063,96.0,Bridge to Terabithia,7.2,2760,77587063.0,129.31,3,20000000.0,43.1,2007
1022,15000000,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",941,tt0093409,12.652999999999999,1987-03-06,120207127,110.0,Lethal Weapon,7.2,2593,105207127.0,701.38,5,3000000.0,140.28,1987
1023,23000000,"['Comedy', 'Drama', 'History', 'Adventure']",319888,tt1083452,10.349,2016-02-26,46152411,106.0,Eddie the Eagle,7.2,1313,23152411.0,100.66,4,5750000.0,25.16,2016
1024,25000000,"['Comedy', 'Drama']",72113,tt1692486,11.255,2011-09-16,27603069,80.0,Carnage,7.2,1691,2603069.0,10.41,2,12500000.0,5.2,2011
1025,45000000,"['Comedy', 'Crime', 'Drama']",1574,tt0299658,13.742,2002-12-26,306776732,113.0,Chicago,7.2,1538,261776732.0,581.73,3,15000000.0,193.91,2002
