,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count
2280,0,['Comedy'],9090,tt0114682,6.933,1995-09-07,47774193,105.0,"To Wong Foo, Thanks for Everything! Julie Newmar",7.0,263
2281,8500000,"['Family', 'Comedy']",369883,tt4981636,9.303,2016-10-07,23316139,92.0,Middle School: The Worst Years of My Life,7.0,238
2282,0,"['Comedy', 'Drama']",472734,tt4878482,10.501,2018-12-20,0,110.0,Dumplin',7.0,872
2283,0,"['Comedy', 'Drama']",342672,tt3978720,7.873,2015-05-26,0,87.0,4th Man Out,7.0,228
2284,150000000,"['Adventure', 'Comedy', 'Family', 'Fantasy']",118,tt0367594,21.583,2005-07-13,474968763,115.0,Charlie and the Chocolate Factory,7.0,9361
2285,858000,"['Animation', 'Drama', 'Family']",3170,tt0034492,20.22,1942-08-14,267447150,70.0,Bambi,7.0,3478
2286,18000000,"['Crime', 'Drama']",180863,tt2763304,12.803,2017-01-27,42067430,117.0,T2 Trainspotting,7.0,1952
2287,0,['Adventure'],204668,tt3146360,6.956,2013-12-18,0,104.0,Belle and Sebastian,7.0,399
2288,0,"['Action', 'Thriller', 'Crime']",449992,tt6116856,8.941,2018-10-05,0,121.0,The Night Comes for Us,7.0,279
2289,0,"['Action', 'Adventure', 'Animation']",321528,tt4324274,10.697,2015-04-14,0,72.0,Batman vs. Robin,7.0,430
2290,0,"['Action', 'Comedy']",11689,tt0074442,8.398,1977-04-01,0,110.0,Crime Busters,7.0,336
2291,0,"['Adventure', 'Action', 'Comedy']",11616,tt0085601,7.335,1983-01-01,0,107.0,Go for It,7.0,250
2292,0,"['Horror', 'Science Fiction']",41428,tt0096251,9.532,1989-07-01,0,67.0,Tetsuo: The Iron Man,7.0,237
2293,0,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Thriller']",253980,tt3438640,8.997,2014-02-04,0,14.0,Marvel One-Shot: All Hail the King,7.0,226
2294,75000000,"['Adventure', 'Action', 'Science Fiction']",36657,tt0120903,1.209,2000-07-13,296339527,104.0,X-Men,7.0,7596
2295,14000000,"['Comedy', 'History']",864,tt0106611,9.732,1993-09-30,154856263,98.0,Cool Runnings,7.0,1092
2296,1000000,['Horror'],9003,tt0093177,11.068,1987-09-11,14564027,94.0,Hellraiser,7.0,1100
2297,11930000,"['Drama', 'Comedy']",298382,tt2910904,9.861,2015-10-01,18340000,118.0,The Dressmaker,7.0,1046
2298,0,"['Animation', 'Family', 'Comedy', 'Adventure']",527729,tt8001346,11.491,2018-05-12,45631901,85.0,Asterix: The Secret of the Magic Potion,7.0,627
2299,152000000,"['Action', 'Adventure', 'Science Fiction']",299537,tt4154664,40.323,2019-03-06,1128274794,124.0,Captain Marvel,7.0,8394
2300,9000000,"['Family', 'Science Fiction', 'Adventure']",10122,tt0091059,6.944,1986-07-30,18564613,90.0,Flight of the Navigator,7.0,408
2301,0,"['TV Movie', 'Drama', 'Romance']",14533,tt0123865,8.634,1998-01-31,0,120.0,Gia,7.0,358
2302,0,"['Animation', 'Comedy', 'Science Fiction']",13253,tt1054486,9.694,2008-11-03,0,88.0,Futurama: Bender's Game,7.0,280
2303,2900000,"['Family', 'Fantasy', 'Animation', 'Romance']",11224,tt0042332,21.149,1950-02-22,263591415,74.0,Cinderella,7.0,4194
2304,19116000,"['Comedy', 'Fantasy', 'Adventure']",297725,tt1318517,8.46,2018-05-19,0,133.0,The Man Who Killed Don Quixote,7.0,506
2305,196000,['Horror'],15849,tt0023245,7.524,1932-12-22,0,73.0,The Mummy,7.0,256
2306,0,['Drama'],377154,tt4331970,5.334,2016-02-27,2000000,116.0,Being 17,7.0,214
2307,0,"['Fantasy', 'Adventure', 'Family', 'Drama', 'Science Fiction']",175774,tt2418558,9.177,2013-03-14,0,122.0,Ruby Red,7.0,794
2308,36000000,['Drama'],1630,tt0117318,7.631,1996-10-12,20300385,130.0,The People vs. Larry Flynt,7.0,570
2309,5500000,"['Drama', 'History']",9443,tt0082158,8.687,1981-05-15,58972904,123.0,Chariots of Fire,7.0,436
2310,5000000,"['Crime', 'Drama', 'Thriller']",11826,tt0203119,7.538,2001-01-12,0,89.0,Sexy Beast,7.0,392
2311,35000000,"['Comedy', 'Drama']",11004,tt0185014,8.113,2000-02-22,0,111.0,Wonder Boys,7.0,310
2312,200000,"['Horror', 'Mystery']",15856,tt0051744,7.257,1959-02-17,0,75.0,House on Haunted Hill,7.0,228
2313,185000000,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",62177,tt1217209,29.945,2012-06-21,538983207,93.0,Brave,7.0,9073
2314,140000000,"['Action', 'Adventure', 'Science Fiction', 'Comedy']",363088,tt5095030,27.77,2018-07-04,622674139,119.0,Ant-Man and the Wasp,6.9,7722
2315,0,"['Adventure', 'Animation', 'Family']",297270,tt3120408,10.759,2014-12-12,0,77.0,Tinker Bell and the Legend of the NeverBeast,6.9,552
2316,0,"['Crime', 'Horror', 'Thriller']",246355,tt0495241,6.899,2003-01-01,0,10.0,Saw,6.9,243
2317,0,"['Comedy', 'Animation']",65215,tt0385690,7.843,2005-07-23,0,88.0,Family Guy Presents Stewie Griffin: The Untold Story,6.9,214
2318,104000000,"['Action', 'Adventure', 'Comedy']",343668,tt4649466,20.427,2017-09-20,410902662,141.0,Kingsman: The Golden Circle,6.9,6277
2319,0,"['Crime', 'Animation', 'Mystery', 'Action']",537056,tt8752440,12.243,2019-07-19,0,82.0,Batman: Hush,6.9,228
2320,33,"['Animation', 'Romance', 'Adventure', 'Drama', 'Fantasy']",204436,tt1181840,5.246,2014-02-05,0,94.0,Jack and the Cuckoo-Clock Heart,6.9,370
2321,6000000,"['Comedy', 'Crime']",12268,tt0075066,7.461,1976-12-15,33833201,103.0,The Pink Panther Strikes Again,6.9,242
2322,3144622,"['Comedy', 'Music', 'Romance']",426338,tt5176252,5.835,2017-09-29,0,109.0,Holy Camp!,6.9,232
2323,44000000,"['Crime', 'Thriller', 'Drama']",302946,tt2140479,12.454,2016-10-13,155160045,128.0,The Accountant,6.9,3728
2324,812000,"['Animation', 'Family']",11360,tt0033563,18.778,1941-10-22,1600000,64.0,Dumbo,6.9,3074
2325,25000000,"['History', 'Romance', 'Comedy']",1934,tt0138097,12.446,1998-12-11,289317794,122.0,Shakespeare in Love,6.9,1956
2326,7500000,"['Drama', 'Romance']",24684,tt1174732,9.649,2009-10-29,26096852,100.0,An Education,6.9,810
2327,0,"['Comedy', 'Drama']",341744,tt3754940,6.417,2015-10-30,9027600,108.0,Truman,6.9,208
2328,0,"['Romance', 'Comedy']",565426,tt9354842,42.549,2020-02-12,0,102.0,To All the Boys: P.S. I Still Love You,6.9,779
2329,0,"['Action', 'Animation']",379291,tt5091548,12.334,2016-03-29,0,78.0,Justice League vs. Teen Titans,6.9,435
2330,40000000,"['Comedy', 'Romance', 'Drama']",18240,tt1041829,10.303,2009-06-01,317375031,108.0,The Proposal,6.9,3878
2331,22000000,"['Drama', 'History']",10130,tt0095243,9.085,1988-09-23,0,129.0,Gorillas in the Mist,6.9,300
2332,27000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",174,tt0102975,7.219,1991-12-06,96900000,113.0,Star Trek VI: The Undiscovered Country,6.9,693
2333,4500000,"['Comedy', 'Drama']",13342,tt0083929,9.542,1982-08-13,27092880,90.0,Fast Times at Ridgemont High,6.9,649
2334,70000000,"['Adventure', 'Drama', 'History']",26428,tt1186830,13.259,2009-05-17,39041505,127.0,Agora,6.9,837
2335,15000000,"['Comedy', 'Drama']",586,tt0120885,12.13,1997-12-25,64256513,97.0,Wag the Dog,6.9,496
2336,0,"['Crime', 'Drama']",166666,tt1667355,5.666,2013-02-21,0,111.0,3096 Days,6.9,278
2337,32000000,"['Adventure', 'Drama']",20766,tt0898367,9.89,2009-11-25,27635305,111.0,The Road,6.9,2114
2338,0,['Comedy'],19494,tt0080319,8.386,1980-12-18,0,110.0,Nine to Five,6.9,228
2339,2000000,"['Drama', 'Thriller']",210479,tt2692904,10.893,2014-04-10,4635300,85.0,Locke,6.9,1537
2340,385373,"['Comedy', 'Romance']",16553,tt0412922,7.676,2005-09-30,1117920,84.0,Little Manhattan,6.9,421
2341,0,"['Drama', 'Romance']",2623,tt0084434,9.654,1982-07-28,129795554,124.0,An Officer and a Gentleman,6.9,545
2342,10000000,"['Drama', 'Comedy']",74534,tt1412386,6.533,2011-11-28,136836156,124.0,The Best Exotic Marigold Hotel,6.9,839
2343,0,"['Action', 'Comedy']",8833,tt0087481,9.848,1984-10-19,0,99.0,Double Trouble,6.9,280
2344,3000000,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",347031,tt4034354,10.126,2016-06-24,4210454,97.0,Swiss Army Man,6.9,2008
2345,35000000,['Drama'],13920,tt0316465,7.008,2003-10-24,53293628,109.0,Radio,6.9,340
2346,0,"['Fantasy', 'Animation', 'Action', 'Science Fiction']",39108,tt0142243,13.568,1995-07-15,0,51.0,Dragon Ball Z: Wrath of the Dragon,6.9,321
2347,4000000,"['Drama', 'Music', 'Romance']",14924,tt0091954,9.866,1986-10-24,2826523,114.0,Sid & Nancy,6.9,252
2348,75000000,"['Animation', 'Comedy', 'Family']",35,tt0462538,14.457,2007-07-26,527068851,87.0,The Simpsons Movie,6.9,5105
2349,55000000,"['Adventure', 'Animation', 'Family', 'Romance']",10530,tt0114148,15.345,1995-06-14,346079773,81.0,Pocahontas,6.9,3658
2350,60000000,"['Drama', 'Thriller']",11329,tt0313542,8.551,2003-10-09,80154140,127.0,Runaway Jury,6.9,664
2351,160000000,"['Family', 'Fantasy', 'Romance']",321612,tt2771200,37.802,2017-03-16,1263521126,129.0,Beauty and the Beast,6.9,11948
2352,44000000,"['Drama', 'Romance']",37950,tt1438254,7.301,2010-05-01,48190704,99.0,Charlie St. Cloud,6.9,1565
2353,45000000,"['Action', 'Crime', 'Drama']",388399,tt4572514,10.808,2016-12-12,50548152,133.0,Patriots Day,6.9,1527
2354,26000000,"['Thriller', 'Drama', 'Mystery']",504562,tt0385887,24.525,2019-10-31,18377736,145.0,Motherless Brooklyn,6.9,322
2355,15000000,"['Thriller', 'Science Fiction', 'Drama', 'Horror']",333371,tt1179933,14.631,2016-03-10,108286421,104.0,10 Cloverfield Lane,6.9,5107
2356,31000000,['Drama'],1374,tt0089927,14.359,1985-11-21,300473716,91.0,Rocky IV,6.9,2369
2357,0,"['Comedy', 'Western']",440161,tt4971344,10.205,2018-09-19,0,122.0,The Sisters Brothers,6.9,953
2358,38000000,"['Drama', 'Romance']",55787,tt1067583,10.494,2011-03-15,117094902,120.0,Water for Elephants,6.9,1785
2359,55000000,"['Action', 'Adventure', 'Science Fiction']",2164,tt0111282,14.555,1994-10-27,196567262,121.0,Stargate,6.9,1860
2360,0,"['Action', 'Crime', 'Drama', 'Thriller']",2061,tt0117407,10.987,1996-08-30,0,105.0,Pusher,6.9,340
2361,0,"['Drama', 'Romance', 'Comedy']",16153,tt0071115,10.765,1974-12-09,0,112.0,Alice Doesn't Live Here Anymore,6.9,200
2362,30000000,"['Drama', 'Adventure', 'History']",49009,tt1023114,12.26,2010-09-03,20348249,133.0,The Way Back,6.9,863
2363,5000000,['Comedy'],2295,tt0424345,6.854,2006-07-21,26888376,97.0,Clerks II,6.9,740
2364,1800000,['Drama'],84175,tt2125435,7.233,2012-06-29,21107746,93.0,Beasts of the Southern Wild,6.9,661
2365,38000000,"['Drama', 'Music']",10537,tt0101761,9.877,1991-03-01,34416893,140.0,The Doors,6.9,621
2366,40000000,"['Drama', 'Crime', 'Thriller']",11975,tt0119978,7.911,1997-11-18,45916769,135.0,The Rainmaker,6.9,510
2367,18000000,"['Action', 'Crime', 'Thriller']",13809,tt1032755,12.513,2008-09-04,25739015,114.0,RockNRolla,6.9,1608
2368,10000000,"['Comedy', 'Drama', 'Mystery', 'Romance']",308,tt0412019,10.691,2005-05-17,46720491,106.0,Broken Flowers,6.9,688
2369,2500000,"['Science Fiction', 'Comedy', 'Drama', 'Crime']",84329,tt1990314,6.526,2012-08-16,3325038,85.0,Robot & Frank,6.9,678
2370,0,"['Drama', 'Thriller', 'Mystery']",184352,tt2427892,5.547,2013-09-02,0,105.0,Tom at the Farm,6.9,418
2371,0,"['Thriller', 'History', 'Drama']",528949,tt6704776,7.494,2018-10-26,0,111.0,The Photographer of Mauthausen,6.9,299
2372,75000000,"['Action', 'History', 'War']",10590,tt0277434,11.516,2002-03-01,114660784,138.0,We Were Soldiers,6.9,1008
2373,35000000,"['Adventure', 'Drama', 'Thriller']",285783,tt3488710,11.883,2015-09-30,61181942,123.0,The Walk,6.9,2078
2374,20000000,"['Horror', 'Fantasy']",361292,tt1034415,13.692,2018-10-11,6348889,152.0,Suspiria,6.9,1153
2375,0,"['Romance', 'Drama', 'Comedy']",38366,tt0115899,6.263,1996-01-01,0,91.0,The Cyclone,6.9,449
2376,1000000,"['Drama', 'Romance', 'Comedy']",113947,tt1866249,6.345,2012-05-02,9138338,98.0,The Sessions,6.9,327
2377,2000000,"['Science Fiction', 'Action']",8974,tt0046534,10.388,1953-08-13,0,85.0,The War of the Worlds,6.9,322
2378,0,"['Action', 'Adventure', 'Science Fiction']",157350,tt1840309,24.953,2014-03-14,288747895,139.0,Divergent,6.9,9115
2379,6500000,"['Drama', 'Music']",16620,tt0093378,7.261,1987-07-24,54215416,108.0,La Bamba,6.9,286
2380,0,"['Science Fiction', 'Mystery', 'Drama', 'Thriller', 'TV Movie']",569547,tt9495224,10.66,2018-12-28,0,90.0,Black Mirror: Bandersnatch,6.9,2437
2381,11000000,"['Comedy', 'Music']",304410,tt3547740,8.317,2014-12-17,0,105.0,The Bélier Family,6.9,1638
2382,0,"['Comedy', 'Drama', 'History', 'Romance']",9026,tt0278500,8.363,2002-05-17,0,97.0,The Importance of Being Earnest,6.9,283
2383,19800000,"['Thriller', 'Drama']",405774,tt2737304,22.398,2018-12-13,0,124.0,Bird Box,6.9,5967
2384,40000000,"['Thriller', 'Drama', 'History']",97630,tt1790885,14.703,2012-12-19,132820716,157.0,Zero Dark Thirty,6.9,2833
2385,10000000,"['Adventure', 'Drama', 'War']",9952,tt0462504,9.069,2006-09-09,7177143,126.0,Rescue Dawn,6.9,630
2386,0,"['Comedy', 'Crime', 'Drama']",2322,tt0105435,8.718,1992-09-09,105232691,126.0,Sneakers,6.9,500
2387,0,"['Animation', 'Action', 'Crime', 'Family']",15805,tt0143127,8.067,1998-03-17,0,70.0,Batman & Mr. Freeze: SubZero,6.9,203
2388,0,"['Drama', 'Thriller', 'Mystery']",399057,tt5715874,14.15,2017-10-20,2291901,121.0,The Killing of a Sacred Deer,6.9,1861
2389,0,"['Family', 'TV Movie', 'Music', 'Adventure']",277217,tt3440298,8.849,2015-07-31,0,112.0,Descendants,6.9,1371
2390,25000000,"['Comedy', 'Drama', 'Romance']",392,tt0241303,16.541,2000-12-14,152500343,121.0,Chocolat,6.9,2085
2391,40000000,"['Adventure', 'Drama', 'Family']",9036,tt0397313,11.632,2006-02-17,120455994,120.0,Eight Below,6.9,1098
2392,0,['Drama'],9692,tt0361127,10.112,2004-12-24,4678405,87.0,The Woodsman,6.9,215
2393,85000000,"['Animation', 'Comedy', 'Family', 'Fantasy']",76492,tt0837562,18.386,2012-09-20,358375603,91.0,Hotel Transylvania,6.9,5646
2394,78000000,"['Crime', 'Horror', 'Thriller', 'Drama']",9533,tt0289765,3.462,2002-09-29,209196298,124.0,Red Dragon,6.9,2300
2395,17759769,"['Drama', 'History', 'Romance']",12783,tt0864761,12.231,2008-09-05,43306325,110.0,The Duchess,6.9,1052
2396,7000000,['Drama'],44835,tt1403177,7.221,2010-01-22,382946,106.0,Hesher,6.9,380
2397,0,"['Drama', 'History']",423899,tt5816682,8.357,2017-09-14,65421267,112.0,Victoria & Abdul,6.9,730
2398,0,"['Animation', 'Family', 'Fantasy', 'Adventure']",75258,tt1217213,9.677,2012-08-17,0,92.0,Secret of the Wings,6.9,649
2399,0,"['Drama', 'Thriller', 'Crime']",574436,tt8740778,6.591,2019-02-14,0,105.0,Piranhas,6.9,229
2400,76000000,"['Animation', 'Comedy', 'Family']",93456,tt1690953,28.514,2013-06-25,970761885,98.0,Despicable Me 2,6.9,7987
2401,16000000,"['Adventure', 'Action', 'Fantasy']",8009,tt0091203,14.94,1986-03-07,5900000,116.0,Highlander,6.9,1366
2402,0,['Comedy'],437033,tt6060156,7.551,2017-09-01,0,90.0,Toc Toc,6.9,527
2403,5000000,"['Drama', 'Comedy']",31175,tt1244668,7.546,2009-09-09,17872796,99.0,Soul Kitchen,6.9,260
2404,0,['Drama'],339987,tt4721124,11.058,2017-06-02,708973,107.0,The Exception,6.9,225
2405,5000000,"['Crime', 'Drama', 'Comedy']",85889,tt1450321,11.353,2013-09-23,9114264,97.0,Filth,6.9,1071
2406,170000000,"['Action', 'Science Fiction', 'Thriller', 'Adventure']",399579,tt0437086,35.214,2019-01-31,404852543,122.0,Alita: Battle Angel,6.9,4334
2407,55000000,"['Action', 'Thriller', 'Crime', 'Adventure']",8195,tt0122690,12.576,1998-09-25,70692101,122.0,Ronin,6.9,1259
2408,40000000,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",9386,tt0107206,11.377,1993-07-08,176997168,128.0,In the Line of Fire,6.9,768
2409,7000000,['Comedy'],186161,tt2261749,4.548,2013-04-19,0,90.0,The Gilded Cage,6.9,203
2410,115000000,"['Action', 'Thriller']",36955,tt0111503,16.612,1994-07-15,378882411,141.0,True Lies,6.9,2242
2411,0,"['Adventure', 'Animation', 'Family']",9732,tt0120131,16.834,1998-10-24,0,81.0,The Lion King II: Simba's Pride,6.9,2710
2412,80000000,"['Action', 'Crime', 'Science Fiction', 'Thriller']",754,tt0119094,16.66,1997-06-27,245676146,138.0,Face/Off,6.9,3005
2413,30000000,"['Comedy', 'Drama', 'Romance']",37056,tt0892318,10.334,2010-05-14,82148538,105.0,Letters to Juliet,6.9,1940
2414,0,"['Romance', 'Comedy', 'Drama']",242090,tt2756032,6.066,2014-08-08,513447,91.0,The One I Love,6.9,398
2415,0,"['Drama', 'Crime']",171337,tt1697064,6.533,2013-02-27,0,110.0,Siberian Education,6.9,347
2416,3500000,"['Drama', 'Romance']",46705,tt1120985,11.999,2010-12-16,16566240,112.0,Blue Valentine,6.9,1905
2417,8500000,"['Horror', 'Comedy']",1547,tt0093437,11.538,1987-07-31,32222567,97.0,The Lost Boys,6.9,1013
2418,0,['Thriller'],308032,tt0420293,8.093,2015-07-17,643557,122.0,The Stanford Prison Experiment,6.9,604
2419,120000000,"['Adventure', 'Animation', 'Comedy', 'Family']",9487,tt0120623,18.665,1998-11-25,363258859,95.0,A Bug's Life,6.9,5664
2420,25000000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",942,tt0097733,12.392,1989-07-07,227853986,114.0,Lethal Weapon 2,6.9,1982
2421,10000000,"['Fantasy', 'Comedy', 'Adventure']",1832,tt0120655,12.295,1999-11-12,30652890,130.0,Dogma,6.9,1507
2422,0,"['Crime', 'Drama', 'Thriller']",7291,tt0390808,5.238,2004-11-24,0,111.0,36th Precinct,6.9,267
2423,200000000,"['Action', 'Adventure', 'Science Fiction']",68721,tt1300854,25.501,2013-04-18,1215439994,131.0,Iron Man 3,6.9,15549
2424,52000000,"['Comedy', 'Romance']",11631,tt0795421,15.822,2008-07-02,609841637,108.0,Mamma Mia!,6.9,4198
2425,6000000,"['Crime', 'Drama', 'Thriller', 'Action']",559969,tt9243946,44.98,2019-10-11,0,123.0,El Camino: A Breaking Bad Movie,6.9,2038
2426,26000000,"['Drama', 'Thriller', 'War']",7445,tt0765010,12.121,2009-01-27,43318349,104.0,Brothers,6.9,1333
2427,2365000,"['Crime', 'Mystery', 'Thriller']",60670,tt0228786,8.962,2000-09-26,0,106.0,The Crimson Rivers,6.9,786
2428,1000000,"['Horror', 'Romance']",252171,tt2326554,6.761,2014-01-19,395000,99.0,A Girl Walks Home Alone at Night,6.9,449
2429,200000,['Comedy'],10218,tt0117802,11.062,1996-10-18,4505922,96.0,Swingers,6.9,410
2430,39000000,"['Drama', 'Romance', 'Fantasy']",24420,tt0452694,12.042,2009-08-14,101229792,108.0,The Time Traveler's Wife,6.9,1543
2431,0,"['Drama', 'Science Fiction', 'Romance']",51999,tt1439572,7.066,2011-09-29,138868,93.0,Perfect Sense,6.9,626
2432,0,"['Comedy', 'Mystery']",12089,tt0068655,7.438,1972-12-06,0,90.0,The Tall Blond Man with One Black Shoe,6.9,201
2433,30000000,"['Adventure', 'Animation', 'Comedy', 'Family']",533,tt0312004,15.593,2005-09-04,192610372,85.0,Wallace & Gromit: The Curse of the Were-Rabbit,6.9,1461
2434,0,"['Drama', 'Crime']",8882,tt0929425,7.589,2008-05-16,0,135.0,Gomorrah,6.9,651
2435,35000000,"['Drama', 'History']",192136,tt2304771,8.533,2013-12-06,27333835,141.0,Mandela: Long Walk to Freedom,6.9,352
2436,20000000,"['Fantasy', 'Mystery', 'Thriller']",16007,tt0758742,8.565,2006-06-17,27793200,126.0,Death Note,6.9,311
2437,0,"['Adventure', 'Horror']",9392,tt0435625,13.098,2005-07-08,0,99.0,The Descent,6.9,2128
2438,0,"['Drama', 'Comedy', 'Romance']",12225,tt0460740,7.453,2006-09-10,2294291,102.0,Cashback,6.9,575
2439,15000000,"['Drama', 'Crime']",97367,tt1817273,8.923,2013-03-14,35485608,140.0,The Place Beyond the Pines,6.9,3071
2440,0,['Drama'],491472,tt6938828,13.864,2018-11-15,0,111.0,At Eternity's Gate,6.9,751
2441,0,"['Comedy', 'Western']",8366,tt0248408,7.06,2001-07-11,0,87.0,Manitou's Shoe,6.9,275
2442,5000000,"['Mystery', 'Comedy', 'Crime']",11843,tt0072081,9.025,1975-05-21,41833347,113.0,The Return of the Pink Panther,6.9,253
2443,0,"['Drama', 'Science Fiction', 'Thriller']",9314,tt0087803,9.479,1984-10-10,0,113.0,Nineteen Eighty-Four,6.9,705
2444,12000000,"['Comedy', 'Romance']",67660,tt1621045,7.722,2012-04-16,96070507,122.0,Think Like a Man,6.9,501
2445,65000000,"['Drama', 'Romance']",11820,tt0304415,12.741,2003-12-19,0,117.0,Mona Lisa Smile,6.9,1061
2446,150000000,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",604,tt0234215,17.193,2003-05-15,738599701,138.0,The Matrix Reloaded,6.9,6438
2447,0,"['Comedy', 'Drama', 'Mystery']",171372,tt1605717,6.511,2014-05-02,645186,95.0,Frank,6.9,1065
2448,0,['Drama'],408508,tt5912454,6.238,2016-10-07,0,80.0,Blue Jay,6.9,210
2449,0,"['Thriller', 'War']",31997,tt0035279,7.406,1942-04-24,0,108.0,Saboteur,6.9,205
2450,115000000,"['Action', 'Crime', 'Thriller']",1535,tt0266987,13.919,2001-11-18,143049560,126.0,Spy Game,6.9,1127
2451,79000000,"['Adventure', 'Drama', 'History', 'Romance']",2289,tt0159365,11.571,2003-12-24,173013509,154.0,Cold Mountain,6.9,1039
2452,29000000,"['Thriller', 'Mystery', 'Drama']",9667,tt0366627,16.583,2005-03-04,21126225,103.0,The Jacket,6.9,850
2453,60000000,"['Drama', 'Romance']",547,tt0119314,9.499,1998-05-14,186883563,170.0,The Horse Whisperer,6.9,677
2454,3000000,"['Drama', 'Thriller']",8052,tt0119256,9.891,1996-02-28,222559,96.0,Hard Eight,6.9,374
2455,20000000,"['Adventure', 'Drama']",332794,tt1659619,7.985,2016-10-12,9722918,122.0,The Odyssey,6.9,265
2456,150000000,"['Action', 'Adventure', 'Fantasy']",447404,tt5884052,32.167,2019-05-03,431605346,105.0,Pokémon Detective Pikachu,6.9,3252
2457,13360000,"['Comedy', 'Drama']",310593,tt3312830,10.695,2015-05-20,2000000,118.0,Youth,6.9,1254
2458,3000000,['Action'],13939,tt0071402,7.925,1974-07-24,22000000,93.0,Death Wish,6.9,362
2459,0,"['Comedy', 'Action']",567604,,12.317,2018-12-11,0,117.0,Once Upon a Deadpool,6.9,349
2460,0,"['Comedy', 'Drama', 'Music']",9684,tt0158371,8.276,1999-12-03,0,95.0,Sweet and Lowdown,6.9,236
2461,35000000,"['Drama', 'Romance']",4148,tt0959337,11.528,2008-12-19,75225693,119.0,Revolutionary Road,6.9,2162
2462,140000000,"['Action', 'Adventure', 'Science Fiction']",1771,tt0458339,18.361,2011-07-22,370569774,124.0,Captain America: The First Avenger,6.9,14230
2463,0,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",17111,tt0440803,6.489,2004-09-09,0,97.0,Shutter,6.9,383
2464,532673,"['Fantasy', 'Drama', 'Romance']",15775,tt0332136,9.091,2004-01-23,3000000,92.0,If Only,6.9,294
